team,conference,CFB_Week,VoA_Output,VoA_Ranking,VoA_Rating
Florida State,ACC,3,62.38550160145374,44,6.139881751280998
Texas Tech,Big 12,3,60.35455909545193,45,6.03130808646479
Washington State,Pac-12,3,61.28530418024878,46,5.63043850441107
Marshall,Sun Belt,3,48.170479253461515,47,5.281572973186621
Coastal Carolina,Sun Belt,3,41.08864619290505,48,5.138793790173514
Syracuse,ACC,3,68.20546886822952,49,4.983923575208516
James Madison,Sun Belt,3,56.58782786229949,50,4.889618344039165
Appalachian State,Sun Belt,3,47.0019031487152,51,3.873730611449679
UAB,Conference USA,3,49.818775482314976,52,3.664385624609952
Houston,American Athletic,3,57.5266333128761,53,3.235812189485627
East Carolina,American Athletic,3,67.53317995772062,54,3.067541831754244
Nebraska,Big Ten,3,57.29675426000699,55,2.8142000793279895
Arizona State,Pac-12,3,44.16091792820295,56,2.6480322793384667
Air Force,Mountain West,3,47.62361830119468,57,2.6426012528349156
Rutgers,Big Ten,3,70.9448720996142,58,2.5728644523705944
Fresno State,Mountain West,3,54.730001279918085,59,2.197798793111738
Army,FBS Independents,3,50.23593675415107,60,1.887530705818947
Louisville,ACC,3,53.508251192288434,61,1.8484247505410931
Iowa,Big Ten,3,57.25583772972876,62,1.645839953449673
Indiana,Big Ten,3,71.35731072481877,63,1.4387914116379017
Louisiana,Sun Belt,3,52.24085568554008,64,1.1470062169838888
Missouri,SEC,3,70.13884854834336,65,0.6400340939945091
Notre Dame,FBS Independents,3,44.22939010930656,66,0.6176875216095525
Liberty,FBS Independents,3,45.677835281155986,67,0.4425336552642587
Tulsa,American Athletic,3,58.75903920485646,68,0.31452914845751057
Kansas,Big 12,3,83.70316793342248,69,0.28896475870698657
Illinois,Big Ten,3,68.38840728783023,70,0.1665247633311021
Memphis,American Athletic,3,62.10110139798248,71,-0.29977704886915313
Virginia,ACC,3,58.90432320538172,72,-0.3701966997484958
Duke,ACC,3,75.18419227248484,73,-0.39493221015313074
Vanderbilt,SEC,3,83.35488782821243,74,-0.412853850869769
BYU,FBS Independents,3,41.92824444645877,75,-0.5909325646561931
Virginia Tech,ACC,3,59.34294840996438,76,-0.660817665875477
Central Michigan,Mid-American,3,56.67599826802574,77,-1.2713549644146147
Stanford,Pac-12,3,72.30003413114893,78,-1.382403626666293
Boise State,Mountain West,3,60.91658065798683,79,-1.709370712024905
UT San Antonio,Conference USA,3,54.722212470858345,80,-2.14569801898054
South Carolina,SEC,3,74.13066524228772,81,-2.7144459174084954
Western Kentucky,Conference USA,3,58.99553489311694,82,-3.103332942388148
Toledo,Mid-American,3,48.77583460190463,83,-3.1565511638969923
UNLV,Mountain West,3,76.89530406224215,84,-3.320417784275337
Georgia State,Sun Belt,3,64.37015192121929,85,-3.904200135902959
South Alabama,Sun Belt,3,69.03627303414892,86,-4.274223258672547
Boston College,ACC,3,67.66373400734572,87,-4.294627593834628
California,Pac-12,3,66.70428945029788,88,-4.512379398157373
Northwestern,Big Ten,3,70.70264624036706,89,-4.629684560081933
Southern Mississippi,Sun Belt,3,72.1590226249836,90,-5.009160872101896
Georgia Southern,Sun Belt,3,67.6500209883224,91,-5.266435261834695
Florida Atlantic,Conference USA,3,59.83023211079288,92,-5.822936697454434
Wyoming,Mountain West,3,61.307742687446726,93,-6.158170049197299
San Diego State,Mountain West,3,59.85766085438617,94,-6.573382315467169
South Florida,American Athletic,3,79.43661694626398,95,-6.596317280923687
Kent State,Mid-American,3,56.79874785886044,96,-6.74489924939652
Middle Tennessee,Conference USA,3,72.93825175072742,97,-7.517590717876175
Arizona,Pac-12,3,82.79430581690998,98,-7.6458090775715
Troy,Sun Belt,3,68.84478367244678,99,-7.684532611920915
Ball State,Mid-American,3,65.21118648406502,100,-8.436098820744778
Miami (OH),Mid-American,3,64.25210301434325,101,-8.763770359104692
Old Dominion,Sun Belt,3,72.66147761680031,102,-9.5040733709447
Western Michigan,Mid-American,3,56.72673476557075,103,-9.987841416312456
Eastern Michigan,Mid-American,3,71.67763492923687,104,-10.179493042074
Nevada,Mountain West,3,58.00987034702119,105,-10.472979821242076
Arkansas State,Sun Belt,3,73.74167401614564,106,-10.773527384609729
San José State,Mountain West,3,63.85766085438617,107,-11.465985582115472
Texas State,Sun Belt,3,78.48471820599835,108,-11.688266698021613
Colorado,Pac-12,3,74.4817035255843,109,-11.80424062822873
Georgia Tech,ACC,3,75.72265381094637,110,-12.37211670320169
Navy,American Athletic,3,75.99635508047021,111,-12.40528048820719
Louisiana Tech,Conference USA,3,77.04790805187308,112,-12.558517721660326
Rice,Conference USA,3,70.40797351832153,113,-13.022793983645318
North Texas,Conference USA,3,66.24921738084198,114,-13.71710363220079
Temple,American Athletic,3,84.86869550600213,115,-13.785513133976576
Charlotte,Conference USA,3,79.26394733174214,116,-13.789899831320806
Buffalo,Mid-American,3,61.782381246749146,117,-13.911936384884603
Connecticut,FBS Independents,3,90.1148238245275,118,-14.387896107871171
New Mexico,Mountain West,3,79.77419113261858,119,-14.391232027340138
Louisiana Monroe,Sun Belt,3,91.19011918799508,120,-14.465091681340631
UTEP,Conference USA,3,69.63055944303511,121,-14.494651887573845
Northern Illinois,Mid-American,3,73.09007355444145,122,-14.553298616216702
Utah State,Mountain West,3,75.653078202995,123,-14.899914918254956
Bowling Green,Mid-American,3,83.19481987195373,124,-14.91203887829832
Ohio,Mid-American,3,66.20136651679825,125,-15.768489774751751
Hawai'i,Mountain West,3,67.37484579710303,126,-16.608203908902986
Colorado State,Mountain West,3,72.83638425864149,127,-18.15444368597623
Florida International,Conference USA,3,81.69438923026915,128,-20.868932738576227
Akron,Mid-American,3,92.45504900452327,129,-22.905134013583144
New Mexico State,FBS Independents,3,89.67128863631147,130,-24.075667274423235
UMass,FBS Independents,3,96.0526306985046,131,-25.60267650088552
Alabama,SEC,4,27.25064642266798,1,29.15595698653771
Georgia,SEC,4,28.59331528592993,2,27.828149816852186
Ohio State,Big Ten,4,30.24805127070987,3,23.680809140284268
Michigan,Big Ten,4,36.47375143545452,4,20.118802851165135
Oklahoma,Big 12,4,41.04088537139293,5,17.41897378802309
Clemson,ACC,4,40.08978839439214,6,17.07397005161954
Oklahoma State,Big 12,4,48.3127140369613,7,16.636895756431656
Ole Miss,SEC,4,44.482936373244584,8,16.13481853303799
Minnesota,Big Ten,4,46.226634466756,9,15.700993802165566
Tennessee,SEC,4,47.40221149680307,10,14.736849688081522
Utah,Pac-12,4,42.095696770508226,11,14.308089196173874
Cincinnati,American Athletic,4,34.57778257770807,12,13.821368194971813
LSU,SEC,4,55.52741742761032,13,13.632787371436764
TCU,Big 12,4,52.70810118687893,14,12.781199824112374
Maryland,Big Ten,4,57.755464779770826,15,12.474910474390594
Wisconsin,Big Ten,4,45.842779442044304,16,12.05113629552268
UCLA,Pac-12,4,42.3988269187784,17,11.90972281567829
Texas,Big 12,4,50.70151140104697,18,11.6791670478826
Kentucky,SEC,4,50.929394363359904,19,11.313290026587635
Iowa State,Big 12,4,46.890967743715834,20,11.165699245619194
West Virginia,Big 12,4,53.16114896282621,21,11.112061288567393
Baylor,Big 12,4,48.3802593417389,22,11.05807950519746
Washington,Pac-12,4,56.73820088912437,23,10.66272126068398
Texas A&M,SEC,4,49.8816184160782,24,10.17272477714914
Purdue,Big Ten,4,52.094838750116786,25,9.98782658902383
Pittsburgh,ACC,4,45.738882298840245,26,9.635554250842416
Penn State,Big Ten,4,51.84442688850229,27,9.60406220018602
Mississippi State,SEC,4,56.982112650015594,28,9.529602749560292
North Carolina,ACC,4,50.500002562431675,29,9.473623411068198
Oregon,Pac-12,4,50.33128161400081,30,9.171080154537483
NC State,ACC,4,47.67463188697863,31,9.009752663890112
Arkansas,SEC,4,51.38573703222317,32,8.016795762415406
Tulane,American Athletic,4,54.63544320373772,33,7.562801378879152
Kansas State,Big 12,4,53.498875486714184,34,7.5588188282617645
Florida,SEC,4,51.861849058582315,35,7.341557558762087
USC,Pac-12,4,59.83045789077182,36,7.291902394825374
UCF,American Athletic,4,50.170863302584515,37,6.953789015759582
Florida State,ACC,4,56.29407175518291,38,6.474817388206267
Auburn,SEC,4,53.22428727934014,39,6.443835770540608
UAB,Conference USA,4,47.861902995081245,40,6.101322555194208
Wake Forest,ACC,4,58.177103056665615,41,5.823036140106202
Miami,ACC,4,57.68286911926858,42,5.538515313754438
SMU,American Athletic,4,51.60908406040989,43,5.437881739513875
James Madison,Sun Belt,4,53.51929412497492,44,5.058821969026589
Coastal Carolina,Sun Belt,4,42.41221010520556,45,5.0053615527031745
Oregon State,Pac-12,4,51.372467775450566,46,4.958906885455097
Illinois,Big Ten,4,62.355135290479225,47,4.887044220394216
Western Kentucky,Conference USA,4,48.82071683363149,48,4.877598712582169
Michigan State,Big Ten,4,56.95315835472964,49,4.293998019270604
Louisville,ACC,4,53.00082628566067,50,4.1369650452504905
Air Force,Mountain West,4,47.29617748269077,51,3.730483077398475
Washington State,Pac-12,4,58.856817034099656,52,3.487450735054187
Houston,American Athletic,4,57.61567384624184,53,3.4498539184295174
East Carolina,American Athletic,4,61.352082412963426,54,3.3914802832531454
Texas Tech,Big 12,4,59.093603658048615,55,3.2618741250955856
Kansas,Big 12,4,74.029353246187,56,3.222242703346689
Nebraska,Big Ten,4,55.938331336607725,57,3.220136322137388
Iowa,Big Ten,4,59.94492112243969,58,3.2095426665891775
Appalachian State,Sun Belt,4,51.10249017110342,59,2.771363976921159
BYU,FBS Independents,4,46.27286309952524,60,2.5427038496011685
Syracuse,ACC,4,60.97446714233283,61,2.3531030089836893
Duke,ACC,4,70.21828921811537,62,2.3164406481860116
Fresno State,Mountain West,4,54.82171290278962,63,2.22249878847392
Notre Dame,FBS Independents,4,51.030688470200694,64,2.0718310380502905
UT San Antonio,Conference USA,4,52.15844335751946,65,1.831914651040956
Missouri,SEC,4,68.69545696632531,66,1.7214947324694556
Rutgers,Big Ten,4,66.87243347828812,67,1.6726254705049426
Army,FBS Independents,4,51.67813492819081,68,1.5616603991688738
Marshall,Sun Belt,4,54.35949181854988,69,1.2174492099650087
Tulsa,American Athletic,4,60.31748603734563,70,0.6024441867286375
Memphis,American Athletic,4,60.918803994512025,71,0.30146428027287664
Liberty,FBS Independents,4,48.25803608140333,72,0.2535785538685701
South Carolina,SEC,4,68.52741742761032,73,0.17736643328885482
California,Pac-12,4,60.80409874744397,74,-1.0773960635318676
Virginia,ACC,4,59.317136005594776,75,-1.294958274408052
Indiana,Big Ten,4,74.06353726741497,76,-1.8719976325405812
Arizona State,Pac-12,4,52.73984833558236,77,-1.8768050515022037
Virginia Tech,ACC,4,60.776773567374015,78,-2.082111232915515
South Alabama,Sun Belt,4,63.389145854793696,79,-2.1765379415228967
Stanford,Pac-12,4,71.50426349208978,80,-2.7335387641356985
Louisiana,Sun Belt,4,57.24252312003258,81,-3.04235459169971
Vanderbilt,SEC,4,80.45492978345875,82,-3.2146169325990788
Georgia Southern,Sun Belt,4,68.89161702448068,83,-3.270875094037597
Central Michigan,Mid-American,4,58.1936214111009,84,-3.474106932326737
Southern Mississippi,Sun Belt,4,71.13049676088924,85,-3.5285885885604173
UNLV,Mountain West,4,70.53011487972537,86,-3.631808996608985
Northwestern,Big Ten,4,74.18050596593227,87,-3.9343394699909338
Toledo,Mid-American,4,52.40284711126564,88,-4.404359902316141
Boise State,Mountain West,4,63.480691485985666,89,-4.839089733885437
Middle Tennessee,Conference USA,4,66.88167235257713,90,-4.882783586019751
Florida Atlantic,Conference USA,4,60.6526772949165,91,-5.291244819123262
Georgia State,Sun Belt,4,66.9904638119601,92,-5.967482080001038
San José State,Mountain West,4,64.19568324875338,93,-6.105942663643099
Troy,Sun Belt,4,67.51435178560095,94,-6.178622061746387
Kent State,Mid-American,4,61.32541712774011,95,-6.44591763774764
Arizona,Pac-12,4,79.25220418401729,96,-6.75134124005903
San Diego State,Mountain West,4,62.014464138374464,97,-6.919103982971574
Wyoming,Mountain West,4,66.64708357824267,98,-7.160587200002068
Boston College,ACC,4,70.112852644804,99,-7.475607049118515
Ball State,Mid-American,4,69.09477462362149,100,-8.256827977752106
Texas State,Sun Belt,4,74.1074325104774,101,-8.811381222193893
Arkansas State,Sun Belt,4,74.96739956154823,102,-9.355525488039586
Old Dominion,Sun Belt,4,71.49787732102105,103,-10.0685824655241
Miami (OH),Mid-American,4,63.926735084906504,104,-10.071463190382186
South Florida,American Athletic,4,78.98305440637364,105,-10.495534667890835
North Texas,Conference USA,4,69.44674648766774,106,-10.710444029834102
Navy,American Athletic,4,74.01270844261747,107,-11.262835804630887
Eastern Michigan,Mid-American,4,72.37978286085378,108,-11.458074452844247
Temple,American Athletic,4,79.89244485118418,109,-11.46600473860069
Georgia Tech,ACC,4,76.54448361679741,110,-11.689933043947471
Buffalo,Mid-American,4,69.36330839627388,111,-12.068366126429812
Louisiana Monroe,Sun Belt,4,84.77135343304741,112,-12.542972917440649
Rice,Conference USA,4,73.83883874466937,113,-12.583433470042282
Nevada,Mountain West,4,65.21051026687529,114,-13.01020176460034
UTEP,Conference USA,4,68.73340217135801,115,-13.534103185464382
Northern Illinois,Mid-American,4,70.80482404701523,116,-14.136342840857631
Colorado,Pac-12,4,82.18136398632372,117,-14.213636239592152
Ohio,Mid-American,4,73.98274826447816,118,-14.479292105905062
Louisiana Tech,Conference USA,4,78.03817976608619,119,-14.575285573059135
Western Michigan,Mid-American,4,66.56594431060667,120,-15.387493773264646
New Mexico,Mountain West,4,81.44609511036788,121,-15.761549441982927
Utah State,Mountain West,4,75.48069148598567,122,-16.085199321102664
Connecticut,FBS Independents,4,88.58258303362739,123,-16.9027633531491
Charlotte,Conference USA,4,82.23916823396098,124,-17.289172394712246
Hawai'i,Mountain West,4,72.95186117297084,125,-17.651955903243017
Bowling Green,Mid-American,4,83.47368730895921,126,-17.687387682211657
New Mexico State,FBS Independents,4,87.95490593313315,127,-19.944018318025503
Colorado State,Mountain West,4,76.06059263919819,128,-21.189240930827445
Akron,Mid-American,4,91.92014529907456,129,-24.94129998746888
UMass,FBS Independents,4,91.4623194421941,130,-25.824187826879996
Florida International,Conference USA,4,88.52088157827728,131,-26.708825306091224
Georgia,SEC,5,27.410573486239347,1,27.22100048937668
Alabama,SEC,5,26.358375684041544,2,26.67907009989994
Ohio State,Big Ten,5,26.51223070714596,3,23.6500048487852
Michigan,Big Ten,5,32.26223070714596,4,20.908554031800065
Tennessee,SEC,5,42.080903156569015,5,16.300888299543335
Baylor,Big 12,5,40.304223319053825,6,15.215332882316575
Minnesota,Big Ten,5,40.85563730055255,7,14.93293730859224
Utah,Pac-12,5,38.015231472858595,8,14.89943831246706
Oklahoma State,Big 12,5,48.922355187185694,9,14.786210918814623
Clemson,ACC,5,42.67620444527224,10,14.78118378968643
Ole Miss,SEC,5,39.64134271700858,11,14.412934352013483
Texas,Big 12,5,47.69982771465822,12,12.941086392904545
Cincinnati,American Athletic,5,38.898217601607435,13,12.832401057240869
Kentucky,SEC,5,49.98749656316242,14,12.34035078843054
Oklahoma,Big 12,5,48.20806947289998,15,12.22904111388982
TCU,Big 12,5,47.04872881355932,16,11.697677582058075
Penn State,Big Ten,5,47.64684609176135,17,11.446045661280412
Maryland,Big Ten,5,52.27596697088222,18,11.207147713737251
Kansas State,Big 12,5,47.71356397839449,19,11.185774128348774
Syracuse,ACC,5,43.38499565406345,20,11.018613262225845
Mississippi State,SEC,5,53.13035370601956,21,10.985352425636746
Wisconsin,Big Ten,5,49.28695598187124,22,10.98385145827588
LSU,SEC,5,49.65507898074484,23,10.963486604306434
Purdue,Big Ten,5,47.193549388464646,24,10.667634178140952
Pittsburgh,ACC,5,43.81356708263488,25,10.506209637698523
UCLA,Pac-12,5,42.34215454978167,26,10.222466566117603
Florida State,ACC,5,51.03060004966785,27,8.884158610067475
Oregon,Pac-12,5,52.81742927505639,28,8.868988104303916
NC State,ACC,5,47.89323741230521,29,8.471278143048366
Texas A&M,SEC,5,55.23749656316242,30,8.194088728393625
North Carolina,ACC,5,51.23939125845906,31,7.90700195146594
James Madison,Sun Belt,5,47.333612714968645,32,7.453052498157799
Iowa State,Big 12,5,50.795981560812066,33,7.365075428004632
Auburn,SEC,5,53.52870535437121,34,7.151277082674245
Washington,Pac-12,5,56.87237433000145,35,7.111582370379269
Appalachian State,Sun Belt,5,48.62756875892469,36,6.95178916724571
Florida,SEC,5,56.34463942030528,37,6.91416047176281
Miami,ACC,5,55.31631433538213,38,6.847227639156788
West Virginia,Big 12,5,57.669607934438446,39,6.831154865578256
Coastal Carolina,Sun Belt,5,44.02317315452909,40,6.722607208726419
Arkansas,SEC,5,55.38035370601956,41,6.668707001796047
USC,Pac-12,5,53.40259411022123,42,6.644379697880594
UCF,American Athletic,5,52.06580001918985,43,6.166542593872291
Oregon State,Pac-12,5,50.5207259783531,44,5.891364002663373
East Carolina,American Athletic,5,51.969646173036,45,5.717928989807096
Illinois,Big Ten,5,56.47926367417893,46,5.557553391223282
Western Kentucky,Conference USA,5,45.33232022215073,47,5.53990302987651
Kansas,Big 12,5,61.36741013224064,48,5.217172374322983
Washington State,Pac-12,5,52.070176527803646,49,5.087441444219403
South Carolina,SEC,5,59.83639766206352,50,5.049265373921319
Wake Forest,ACC,5,58.835545104612905,51,4.908367198709187
SMU,American Athletic,5,51.829536282926114,52,4.844372568218904
Tulane,American Athletic,5,55.10426155765139,53,4.707862876916714
Duke,ACC,5,59.852028621096416,54,4.648070861589455
Nebraska,Big Ten,5,56.02596697088222,55,4.604942837678498
Texas Tech,Big 12,5,59.00752002235053,56,4.425646608793343
UAB,Conference USA,5,47.35979274962326,57,3.749012597846647
Houston,American Athletic,5,59.219646173036,58,3.72799570242834
Michigan State,Big Ten,5,56.649593344508595,59,3.665480544876088
UT San Antonio,Conference USA,5,49.20319934302985,60,3.5816195593682014
Marshall,Sun Belt,5,57.13581051716645,61,3.3853257846773537
Air Force,Mountain West,5,46.6339182239606,62,2.9654492969924027
Louisville,ACC,5,58.72565499472279,63,2.349787670344705
Missouri,SEC,5,67.65782623349209,64,1.7177767442954412
Iowa,Big Ten,5,62.9984944434097,65,1.374634571800874
Rutgers,Big Ten,5,67.49025268516795,66,1.259729117626793
Liberty,FBS Independents,5,51.317490620759386,67,1.1400956808026097
BYU,FBS Independents,5,50.86144666471543,68,0.3058249421998762
Vanderbilt,SEC,5,72.77870535437121,69,-0.32541837092986725
Memphis,American Athletic,5,61.47514067853051,70,-0.4902179711106327
UNLV,Mountain West,5,61.99930283934521,71,-0.8885257954841577
Fresno State,Mountain West,5,59.26578635582873,72,-1.087860469116496
South Alabama,Sun Belt,5,58.17427205562799,73,-1.1063495497218276
California,Pac-12,5,59.649846857473975,74,-1.5520552564234986
Southern Mississippi,Sun Belt,5,66.89679952815546,75,-1.9278250812995403
Virginia,ACC,5,63.184446203514,76,-1.9775696028237075
Tulsa,American Athletic,5,66.70865716204699,77,-2.004922735824763
Arizona State,Pac-12,5,66.27896773659485,78,-2.2815568196202043
Notre Dame,FBS Independents,5,61.14166644493521,79,-2.4610645709977654
Toledo,Mid-American,5,54.33190926305333,80,-2.623736759869639
Army,FBS Independents,5,57.70760051086928,81,-3.257809928567065
Arizona,Pac-12,5,72.16083586846298,82,-3.761428798725126
Middle Tennessee,Conference USA,5,64.0438586836892,83,-4.008958909816318
Georgia State,Sun Belt,5,65.2319643633203,84,-4.0868744771710634
Florida Atlantic,Conference USA,5,64.5438586836892,85,-4.250506607394833
Boston College,ACC,5,67.46741323648104,86,-4.27439178644757
Stanford,Pac-12,5,72.87237433000145,87,-4.340815550206988
San José State,Mountain West,5,63.47732481736719,88,-4.374269033381275
Boise State,Mountain West,5,64.44985228989466,89,-4.903685760985458
Louisiana,Sun Belt,5,63.948997330353265,90,-5.001523741039209
Troy,Sun Belt,5,66.77592040727635,91,-5.314213209193773
Virginia Tech,ACC,5,68.05257807164587,92,-5.554017978499538
Indiana,Big Ten,5,76.24299993791519,93,-5.766383850236534
Georgia Southern,Sun Belt,5,70.52317315452909,94,-6.743352011369742
Northwestern,Big Ten,5,77.7127801576954,95,-7.434159430343211
North Texas,Conference USA,5,70.61254000237051,96,-7.5131793292241955
Old Dominion,Sun Belt,5,73.13031601167194,97,-7.732400047183724
South Florida,American Athletic,5,75.22514067853051,98,-8.331104817706056
Kent State,Mid-American,5,62.145096076240144,99,-8.334847482871647
Eastern Michigan,Mid-American,5,69.30168948283355,100,-8.614385163226197
Texas State,Sun Belt,5,72.32262370397963,101,-8.89760727643828
Georgia Tech,ACC,5,78.32180884087664,102,-9.425434867169056
Central Michigan,Mid-American,5,64.30718398832806,103,-9.492400900146617
San Diego State,Mountain West,5,66.69985228989466,104,-9.546754605154057
UTEP,Conference USA,5,69.4449575847881,105,-9.65354289298394
Louisiana Monroe,Sun Belt,5,79.50943689079283,106,-9.694078370542655
Arkansas State,Sun Belt,5,74.57537095672689,107,-10.02617698748764
Temple,American Athletic,5,74.39272309611293,108,-10.334477230501625
Navy,American Athletic,5,73.05755826094808,109,-10.474284049998811
Wyoming,Mountain West,5,74.4883138283562,110,-10.721979896836986
Northern Illinois,Mid-American,5,67.24124992239399,111,-10.85354439998878
Ball State,Mid-American,5,73.13410706525113,112,-10.892167928002827
Miami (OH),Mid-American,5,65.67531585645992,113,-11.606568417216888
Rice,Conference USA,5,76.95319934302985,114,-12.650148082316791
Utah State,Mountain West,5,77.64215998220236,115,-12.78454306534427
Louisiana Tech,Conference USA,5,79.4559465957771,116,-13.675548023866329
Western Michigan,Mid-American,5,71.59015102129509,117,-13.956627983499542
Bowling Green,Mid-American,5,81.01048069162476,118,-15.235836283531665
Charlotte,Conference USA,5,82.85979274962325,119,-15.63135017064864
Nevada,Mountain West,5,74.30150064154302,120,-15.761098618082652
Ohio,Mid-American,5,82.77421695536103,121,-15.850799214543636
Buffalo,Mid-American,5,77.51597519711926,122,-15.89457992362902
Colorado,Pac-12,5,86.85039630802342,123,-16.601203315257447
New Mexico,Mountain West,5,82.88117097121335,124,-17.07656163935348
Connecticut,FBS Independents,5,85.02078732405609,125,-17.076577357650187
Hawai'i,Mountain West,5,81.55974239978477,126,-17.65412930038128
Colorado State,Mountain West,5,81.49655558659796,127,-20.419211300932577
New Mexico State,FBS Independents,5,88.89990820317696,128,-21.01899400355184
Florida International,Conference USA,5,89.3515509913815,129,-22.070600670719212
UMass,FBS Independents,5,89.84771040097917,130,-23.03716172032489
Akron,Mid-American,5,91.15059058173463,131,-23.3509898443938
Ohio State,Big Ten,6,19.70495382205301,1,25.449928960646304
Alabama,SEC,6,20.19150164915169,2,23.02933070859484
Georgia,SEC,6,22.911238092594065,3,22.478948971210876
Michigan,Big Ten,6,24.777944006531133,4,20.32379621636443
Minnesota,Big Ten,6,24.70726346159068,5,19.150170017471257
Texas,Big 12,6,25.373992069008683,6,18.715603724728176
Ole Miss,SEC,6,24.4419814277227,7,17.746525094889904
TCU,Big 12,6,28.533214113939422,8,16.892912760143393
Syracuse,ACC,6,24.95260115440516,9,16.305158074477006
Tennessee,SEC,6,28.550726963845875,10,16.0565670290568
Baylor,Big 12,6,26.747785449537364,11,15.837978949307187
Wisconsin,Big Ten,6,31.19412450510169,12,13.77328221666152
Maryland,Big Ten,6,32.00867944220396,13,13.421844268052997
James Madison,Sun Belt,6,26.11826479476934,14,13.084572781476275
Kansas State,Big 12,6,32.234036292083864,15,12.826066339872868
Mississippi State,SEC,6,36.46767730200603,16,12.18743748535292
Clemson,ACC,6,27.90203695650389,17,12.16748664952796
USC,Pac-12,6,30.763793644347,18,12.12318647636525
UCLA,Pac-12,6,30.137541814107983,19,11.368705192471271
Penn State,Big Ten,6,30.919407277045153,20,11.072863977364108
Purdue,Big Ten,6,34.746671376343166,21,11.019757185878325
Kansas,Big 12,6,33.61043414381016,22,10.87964205525751
Utah,Pac-12,6,31.433285504848257,23,10.011232617825437
Illinois,Big Ten,6,36.139564525295086,24,9.818827346562358
Cincinnati,American Athletic,6,31.89406668056432,25,9.692452335302477
Oklahoma State,Big 12,6,36.22488851543071,26,9.618813322724083
LSU,SEC,6,34.084020383025795,27,9.094415700692522
Kentucky,SEC,6,37.421985167724955,28,8.531457517239742
Oregon,Pac-12,6,36.51596275761011,29,8.455151479888393
Iowa State,Big 12,6,38.59436840173198,30,8.078991217004361
UAB,Conference USA,6,30.469210979148468,31,7.783849741930862
Florida,SEC,6,38.502460113312985,32,7.346147584318766
Pittsburgh,ACC,6,33.78039684271589,33,7.313486526040749
Wake Forest,ACC,6,38.90808993073959,34,7.298765362319523
North Carolina,ACC,6,36.14570993307843,35,7.293074493704663
Washington,Pac-12,6,37.10602630244747,36,7.109201178629623
Florida State,ACC,6,34.05849396611774,37,7.032977875762737
Miami,ACC,6,36.64919906718773,38,7.031187356440978
Washington State,Pac-12,6,36.47483437101412,39,6.924266711423744
East Carolina,American Athletic,6,33.61444910257423,40,6.57850560797533
Tulane,American Athletic,6,34.53235856561612,41,6.342438738421393
South Carolina,SEC,6,39.44806101890641,42,5.931622755243718
UCF,American Athletic,6,35.11716533049779,43,5.443787523386945
Coastal Carolina,Sun Belt,6,34.11718712267762,44,5.226794334675795
Oregon State,Pac-12,6,36.32966562191489,45,4.920567292948027
Duke,ACC,6,37.66323171860862,46,4.715065419670844
West Virginia,Big 12,6,40.798345017865415,47,4.566440630884069
Texas Tech,Big 12,6,40.87384918846406,48,4.562248334313845
Western Kentucky,Conference USA,6,32.91848205099993,49,4.332076454946744
NC State,ACC,6,39.086810937948165,50,4.324335749789489
Marshall,Sun Belt,6,41.01992845714136,51,4.002302870186687
Oklahoma,Big 12,6,43.6451513645038,52,3.672705842539079
South Alabama,Sun Belt,6,36.48114567945358,53,3.644076561569378
Louisville,ACC,6,42.05938822816901,54,2.8686752516120704
UT San Antonio,Conference USA,6,35.103070356946596,55,2.7816768647638175
Texas A&M,SEC,6,45.952451260639506,56,2.6813055408295927
Nebraska,Big Ten,6,43.10474234105894,57,2.1010569019459093
SMU,American Athletic,6,41.92725572602221,58,1.981112293682
Missouri,SEC,6,45.07292845708399,59,1.3061654796929547
Appalachian State,Sun Belt,6,39.482418029570574,60,1.2267462168477272
Arkansas,SEC,6,45.61412086487412,61,1.180280113956584
Rutgers,Big Ten,6,43.341332079556416,62,0.8366263602307407
California,Pac-12,6,41.91378021386027,63,0.7571626267241631
Vanderbilt,SEC,6,48.62601712848609,64,0.44753294110878405
Memphis,American Athletic,6,43.59923263650298,65,0.42594801048827824
San José State,Mountain West,6,36.6282490945674,66,0.3181014765894836
Houston,American Athletic,6,44.549812487471165,67,0.2140419138961862
Auburn,SEC,6,44.633604228886426,68,0.07404038472120567
Air Force,Mountain West,6,34.15830198752527,69,0.0686258178634942
Stanford,Pac-12,6,49.02448312747402,70,-0.8630123392054956
Michigan State,Big Ten,6,47.23577422818329,71,-0.8756847223044053
Georgia Southern,Sun Belt,6,42.88404974090207,72,-0.9275827318584676
Southern Mississippi,Sun Belt,6,43.96554997251549,73,-1.0758686546129876
Liberty,FBS Independents,6,38.166218877659894,74,-1.3135154564130915
Tulsa,American Athletic,6,47.42051315231553,75,-1.3319735754232918
Troy,Sun Belt,6,42.91686287160367,76,-1.6518308501910242
Iowa,Big Ten,6,45.88554947794119,77,-1.8392281509290769
Texas State,Sun Belt,6,45.46321676828959,78,-2.795753663521112
Georgia State,Sun Belt,6,45.016715575046106,79,-2.965384236591607
Toledo,Mid-American,6,40.91772822551983,80,-3.5211944295652
Arizona,Pac-12,6,47.14878284784368,81,-3.850837900423999
Virginia,ACC,6,47.58342128347258,82,-3.9172875960807154
BYU,FBS Independents,6,41.23337041755218,83,-3.926052312686136
Louisiana,Sun Belt,6,47.72845466447989,84,-3.942051796208463
Temple,American Athletic,6,46.604832144481975,85,-4.133999606288282
Arizona State,Pac-12,6,51.51325162396888,86,-4.487942455906358
